Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,24.000000,24.100000,23.900000,24.000000,20.218719,6939981
2020-01-03,24.049999,24.100000,23.950001,24.100000,20.302965,12353288
2020-01-06,24.000000,24.049999,23.799999,23.799999,20.050230,7042674
2020-01-07,23.799999,23.900000,23.700001,23.700001,19.965986,7693624
2020-01-08,23.700001,23.700001,23.500000,23.549999,19.839619,9093876
2020-01-09,23.549999,23.799999,23.549999,23.750000,20.008108,8137459
2020-01-10,23.799999,23.900000,23.700001,23.850000,20.092352,7270995
2020-01-13,23.900000,24.000000,23.850000,24.000000,20.218719,9763148
2020-01-14,24.000000,24.049999,23.900000,24.049999,20.260841,7882342
2020-01-15,24.000000,24.049999,23.900000,24.049999,20.260841,10148530
2020-01-16,24.000000,24.049999,23.900000,24.000000,20.218719,5347528
2020-01-17,24.000000,24.049999,23.950001,24.049999,20.260841,6410978
2020-01-20,24.000000,24.100000,24.000000,24.049999,20.260841,6941985
2020-01-30,23.450001,23.500000,23.000000,23.000000,19.376274,39414010
2020-01-31,23.000000,23.350000,23.000000,23.100000,19.460518,18198559
2020-02-03,23.000000,23.150000,22.850000,23.000000,19.376274,19364728
2020-02-04,23.700001,23.700001,23.200001,23.200001,19.544762,13835398
2020-02-05,23.200001,23.400000,23.049999,23.250000,19.586885,10362337
2020-02-06,23.250000,23.500000,23.200001,23.350000,19.671131,12028716
2020-02-07,23.299999,23.350000,23.200001,23.299999,19.629009,7882927
2020-02-10,23.250000,23.450001,23.200001,23.450001,19.755377,11393229
2020-02-11,23.400000,23.500000,23.299999,23.450001,19.755377,6370492
2020-02-12,23.400000,23.450001,23.350000,23.450001,19.755377,5236019
2020-02-13,23.350000,23.450001,23.350000,23.400000,19.713253,8813253
2020-02-14,23.350000,23.450001,23.350000,23.450001,19.755377,6221213
2020-02-17,23.350000,23.350000,23.200001,23.350000,19.671131,6014263
2020-02-18,23.250000,23.450001,23.200001,23.450001,19.755377,7446292
2020-02-19,23.450001,23.549999,23.350000,23.500000,19.797497,8112007
2020-02-20,23.500000,23.500000,23.299999,23.299999,19.629009,8685741
2020-02-21,23.299999,23.400000,23.200001,23.200001,19.544762,9537984
2020-02-24,23.100000,23.150000,23.000000,23.000000,19.376274,15245702
2020-02-25,23.000000,23.000000,22.900000,22.950001,19.334152,13970823
2020-02-26,22.900000,22.950001,22.850000,22.850000,19.249907,19514784
2020-02-27,22.850000,23.000000,22.850000,23.000000,19.376274,16708738
2020-03-02,22.750000,22.950001,22.750000,22.900000,19.292028,19482263
2020-03-03,22.950001,23.000000,22.850000,23.000000,19.376274,12117980
